StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
1010997,17,20002303,1,2023,Talen Horton-Tucker,UTA,SG,1,20000017,2023-01-02T05:12:02,32,536.8,594,44,96.9,253.6,45.7,51.3,73.0,150.7,57.9,23.9,102.9,27.9,38.3,51.4,89.0,19.1,75.3,94.5,5.0,16.9,10.5,86.1,28.7,13.2,45.4,51.4,255.9,276.2,55.4,17.1,24.4,3.3,2.6,16.9,27.3,578.6,578.0,578.6,-13.2,1.4,0.0,578.0,False,,Scrambled
1011161,30,20002304,1,2023,KZ Okpala,SAC,PF,3,20000030,2023-01-02T05:12:02,24,122.9,222,41,15.5,33.5,55.5,68.3,11.4,17.9,63.7,7.2,15.5,46.0,8.6,8.6,119.6,8.6,27.5,34.7,5.3,16.5,10.6,12.0,5.7,10.0,8.6,35.9,44.3,36.6,72.6,10.5,9.4,1.4,4.5,19.6,10.0,136.1,131.3,136.1,-22.7,0.0,0.0,131.3,False,,Scrambled
1011041,22,20002306,1,2023,Bruno Fernando,HOU,C,4,20000022,2023-01-02T05:12:02,19,250.7,258,18,34.7,62.2,66.7,66.7,34.7,61.0,68.1,0.0,1.4,0.0,19.1,31.1,73.6,34.7,46.6,81.3,17.4,23.4,20.4,21.5,7.2,16.7,13.2,51.4,88.5,75.9,69.7,21.9,14.7,1.6,9.1,17.7,17.2,273.4,261.3,273.4,-43.1,0.0,0.0,261.3,False,,Scrambled
1010175,26,20002307,1,2023,Ty Jerome,GS,PG,1,20000026,2023-01-02T05:12:02,21,327.3,438,66,65.8,130.4,60.4,70.2,44.3,75.3,70.2,21.5,55.0,46.8,27.5,28.7,114.6,4.3,39.5,43.1,1.3,11.7,7.7,61.0,8.6,2.9,15.5,35.9,180.6,143.0,75.6,20.1,22.8,1.1,0.7,11.7,18.2,336.9,348.0,336.9,-107.6,0.0,0.0,348.0,False,,Scrambled
1010898,19,20002308,1,2023,Nassir Little,POR,SF,0,20000019,2023-01-02T05:12:02,21,252.4,384,22,51.4,108.8,56.6,67.0,32.3,57.4,67.2,19.1,51.4,44.5,16.7,25.1,79.8,10.0,51.4,59.8,3.6,18.0,10.6,21.5,11.4,4.3,16.7,20.3,138.7,119.9,69.4,15.6,11.4,1.8,1.2,14.7,18.7,265.5,273.3,265.5,-41.9,0.0,0.0,273.3,False,,Scrambled
1011066,24,20002309,1,2023,Keldon Johnson,SA,SF,32,20000024,2023-01-02T05:12:02,32,1191.7,1250,66,291.8,690.1,50.6,59.3,192.6,409.0,56.3,99.3,281.1,42.2,137.5,185.4,88.7,34.7,153.1,187.8,4.3,17.1,10.1,107.6,28.7,7.2,84.9,75.3,820.5,771.7,63.6,22.3,15.8,1.6,0.6,11.9,34.2,1226.4,1296.8,1226.4,-232.0,2.9,0.0,1296.8,False,,Scrambled
1010974,5,20002311,1,2023,Admiral Schofield,ORL,PF,0,20000005,2023-01-02T05:12:02,24,257.9,377,19,49.0,105.2,55.7,67.9,27.5,41.9,78.6,21.5,63.4,40.7,17.9,20.3,105.5,21.5,35.9,57.4,9.3,12.8,10.3,23.9,8.6,4.3,7.2,58.6,137.5,114.2,72.0,16.9,10.9,1.3,1.3,7.1,16.6,268.6,274.5,268.6,-50.2,0.0,0.0,274.5,False,,Scrambled
1011848,28,20002312,1,2023,Terance Mann,LAC,SG,13,20000028,2023-01-02T05:12:02,37,697.9,915,43,136.3,260.7,62.6,69.7,105.2,171.0,73.6,31.1,89.7,41.5,43.1,58.6,87.9,45.4,116.0,161.5,8.0,16.3,11.6,82.5,26.3,13.2,45.4,78.9,346.8,286.5,72.4,19.1,16.0,2.0,1.8,16.4,19.0,737.3,746.0,737.3,4.3,1.4,0.0,746.0,False,,Scrambled
1010834,2,20002316,1,2023,Jalen McDaniels,CHA,PF,10,20000002,2023-01-02T05:12:02,37,934.4,1147,19,171.0,374.3,54.7,63.4,114.8,220.1,62.4,56.2,154.3,43.5,71.8,81.3,105.5,38.3,163.9,202.1,4.8,19.2,11.2,96.9,43.1,22.7,55.0,131.6,470.0,410.1,68.5,18.8,14.4,2.6,2.5,14.1,20.2,1000.2,1001.9,1000.2,-128.0,1.4,0.0,1001.9,False,,Scrambled
1011080,21,20002318,1,2023,John Konchar,MEM,SG,21,20000021,2023-01-02T05:12:02,34,765.0,1044,28,116.0,252.4,55.0,67.5,63.4,108.8,69.6,52.6,143.5,43.9,21.5,25.1,102.5,43.1,181.8,224.8,6.2,21.4,13.4,64.6,46.6,12.0,25.1,65.8,306.2,263.4,69.6,17.6,11.3,3.1,1.5,10.4,13.6,823.6,818.7,823.6,211.7,2.9,0.0,818.7,False,,Scrambled
1010857,16,20002319,1,2023,Jaylen Nowell,MIN,SG,0,20000016,2023-01-02T05:12:02,37,829.7,890,59,200.9,467.6,51.4,58.1,148.3,293.0,60.5,52.6,174.6,36.0,52.6,67.0,94.0,33.5,93.3,126.8,6.1,13.4,11.2,94.5,29.9,5.7,40.7,69.4,507.1,497.1,61.0,21.6,19.3,2.3,0.7,10.8,30.7,864.3,882.6,864.3,-33.5,0.0,0.0,882.6,False,,Scrambled
1011061,1,20002329,1,2023,Daniel Gafford,WAS,PF,7,20000001,2023-01-02T05:12:02,38,721.9,732,1,138.7,185.4,89.5,89.5,138.7,185.4,89.5,0.0,0.0,0.0,55.0,90.9,72.4,82.5,124.4,206.9,15.4,21.8,18.7,26.3,16.7,55.0,41.9,89.7,332.5,225.4,88.1,28.1,7.6,1.6,9.1,18.7,19.1,793.7,758.6,793.7,-3.6,4.3,0.0,758.6,False,,Scrambled
1010817,12,20002333,1,2023,Dean Wade,CLE,PF,9,20000012,2023-01-02T05:12:02,17,293.4,489,14,45.4,100.5,54.1,71.2,17.9,33.5,64.1,27.5,67.0,49.2,10.8,15.5,82.8,12.0,70.6,82.5,4.2,19.9,11.9,20.3,14.4,8.6,10.0,50.2,129.2,107.3,72.1,13.5,8.0,2.1,2.0,10.3,12.7,314.9,315.4,314.9,99.3,0.0,0.0,315.4,False,,Scrambled
1010842,16,20002336,1,2023,Naz Reid,MIN,C,4,20000016,2023-01-02T05:12:02,31,726.0,671,63,156.7,287.0,65.3,72.7,119.6,184.2,77.6,37.1,102.9,43.1,41.9,65.8,76.1,34.7,144.7,179.4,8.4,27.6,17.6,35.9,19.1,35.9,45.4,86.1,392.3,316.0,74.3,26.7,11.8,1.9,7.1,15.0,27.4,781.0,781.6,781.0,-13.2,4.3,0.0,781.6,False,,Scrambled
1010832,18,20002339,1,2023,Luguentz Dort,OKC,SF,35,20000018,2023-01-02T05:12:02,35,984.3,1270,4,199.7,492.8,48.4,57.2,128.0,272.7,56.1,71.8,220.1,39.0,108.8,143.5,90.7,57.4,116.0,173.4,6.7,11.7,10.3,95.7,45.4,13.2,64.6,135.1,580.1,555.9,62.4,17.2,12.6,2.4,1.3,12.4,24.4,1042.9,1062.9,1042.9,-80.1,1.4,0.0,1062.9,False,,Scrambled
1010987,4,20002343,1,2023,Max Strus,MIA,SG,19,20000004,2023-01-02T05:12:02,35,876.0,1280,42,197.3,485.6,48.6,62.4,83.7,150.7,66.5,113.6,334.9,40.5,38.3,46.6,98.2,21.5,118.4,139.9,2.7,13.3,9.0,78.9,31.1,11.4,38.3,89.7,546.6,506.1,64.6,15.8,11.2,1.7,1.1,10.1,22.6,916.6,958.9,916.6,-99.3,0.0,0.0,958.9,False,,Scrambled
1011850,28,20002352,1,2023,Moses Brown,LAC,C,1,20000028,2023-01-02T05:12:02,26,244.6,201,30,41.9,67.0,74.8,74.8,41.9,67.0,74.8,0.0,0.0,0.0,27.5,56.2,58.5,37.1,52.6,89.7,24.8,33.6,29.3,4.3,2.9,12.0,10.0,28.7,111.2,91.7,72.7,31.6,4.1,0.8,7.5,12.0,26.0,258.9,253.3,258.9,8.6,0.0,0.0,253.3,False,,Scrambled
1010814,13,20002356,1,2023,Oshae Brissett,IND,PF,0,20000013,2023-01-02T05:12:02,32,443.7,599,32,69.4,160.3,51.8,64.2,35.9,68.2,62.9,33.5,92.1,43.5,58.6,86.1,81.4,27.5,92.1,119.6,7.3,19.9,13.1,19.1,25.1,7.2,21.5,47.8,230.8,198.2,69.7,18.0,6.1,2.9,1.3,11.7,18.5,474.8,477.2,474.8,17.9,0.0,0.0,477.2,False,,Scrambled
1032722,6,20002374,1,2023,DaQuan Jeffries,NY,PG,0,20000006,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1011842,28,20002386,1,2023,Amir Coffey,LAC,PF,7,20000028,2023-01-02T05:12:02,29,243.5,483,3,40.7,104.1,46.8,52.3,29.9,73.0,49.0,10.8,31.1,41.4,39.5,49.0,96.3,13.2,26.3,39.5,4.4,8.4,6.4,40.7,8.6,2.9,15.5,39.5,131.6,125.6,62.7,11.1,13.6,1.0,0.6,13.2,15.3,253.1,258.6,253.1,-74.2,0.0,0.0,258.6,False,,Scrambled
1046107,7,20002394,1,2023,Louis King,PHI,PF,0,20000007,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1010138,27,20002414,1,2023,Juan Toscano-Anderson,LAL,PF,1,20000027,2023-01-02T05:12:02,16,121.4,207,62,17.9,38.3,56.1,59.8,14.4,23.9,71.8,4.3,14.4,29.9,7.2,10.0,85.4,7.2,35.9,41.9,4.6,21.4,12.9,13.2,5.7,4.3,10.8,27.5,45.4,42.0,64.9,11.9,11.3,1.5,2.1,24.4,12.9,129.8,130.7,129.8,-10.8,0.0,0.0,130.7,False,,Scrambled
1011159,22,20002490,1,2023,Garrison Mathews,HOU,SG,0,20000022,2023-01-02T05:12:02,29,279.5,457,7,43.1,120.8,42.6,61.6,4.3,7.2,71.8,39.5,114.8,41.1,37.1,39.5,112.3,7.2,37.1,43.1,2.0,10.5,7.3,17.9,20.3,4.3,11.4,45.4,162.7,138.2,70.4,15.0,7.8,3.1,1.1,9.3,16.1,303.4,306.2,303.4,-27.5,0.0,0.0,306.2,False,,Scrambled
1010893,4,20002491,1,2023,Caleb Martin,MIA,PF,32,20000004,2023-01-02T05:12:02,32,807.7,1233,50,156.7,337.3,55.6,65.8,99.3,192.6,61.7,57.4,144.7,47.5,39.5,50.2,94.0,59.8,124.4,184.2,7.7,14.5,10.3,73.0,41.9,14.4,45.4,70.6,410.2,359.4,68.3,16.3,10.3,2.4,1.7,13.4,17.4,863.9,868.3,863.9,87.3,0.0,0.0,868.3,False,,Scrambled
1011134,30,20002493,1,2023,Terence Davis,SAC,SG,2,20000030,2023-01-02T05:12:02,28,424.9,435,37,81.3,186.6,52.1,66.7,35.9,61.0,70.3,45.4,125.6,43.3,16.7,20.3,98.6,14.4,68.2,82.5,5.4,21.0,12.9,41.9,23.9,11.4,28.7,64.6,224.8,195.5,68.8,21.8,16.4,3.7,2.6,15.3,26.3,458.4,466.1,458.4,-6.0,0.0,0.0,466.1,False,,Scrambled
1010979,16,20002523,1,2023,Anthony Edwards,MIN,SG,37,20000016,2023-01-02T05:12:02,37,1738.5,1634,42,380.3,819.3,55.5,63.9,265.5,507.1,62.7,114.8,312.2,44.0,180.6,245.2,88.1,29.9,242.8,272.7,3.0,19.0,11.0,193.8,80.1,23.9,143.5,123.2,1056.1,927.1,68.2,25.9,21.8,3.3,1.9,16.0,33.4,1842.6,1890.3,1842.6,-9.6,7.2,0.0,1890.3,False,,Scrambled
1010171,26,20002527,1,2023,James Wiseman,GS,C,0,20000026,2023-01-02T05:12:02,19,284.4,287,67,63.4,104.1,72.8,74.3,62.2,101.7,73.2,1.4,2.9,59.8,27.5,41.9,78.6,21.5,61.0,82.5,11.9,27.5,18.8,16.7,2.9,10.0,16.7,44.3,155.5,122.5,75.8,25.0,10.5,0.6,3.8,14.4,24.4,295.2,297.5,295.2,-141.1,0.0,0.0,297.5,False,,Scrambled
1010845,2,20002528,1,2023,LaMelo Ball,CHA,PG,13,20000002,2023-01-02T05:12:02,13,658.9,533,22,132.8,313.4,50.7,63.0,67.0,137.5,58.2,65.8,175.8,44.7,37.1,44.3,100.2,16.7,75.3,92.1,4.5,18.9,11.0,123.2,17.9,5.7,50.2,56.2,368.4,332.8,66.1,28.8,45.8,2.3,1.1,15.7,35.8,681.6,735.8,681.6,-96.9,8.6,1.4,734.0,False,,Scrambled
1010988,11,20002529,1,2023,Patrick Williams,CHI,PF,35,20000011,2023-01-02T05:12:02,36,770.0,1222,45,155.5,340.9,54.5,64.6,98.1,199.7,58.7,57.4,141.1,48.7,38.3,41.9,109.3,43.1,129.2,172.2,5.7,14.3,11.4,55.0,26.3,40.7,59.8,84.9,406.6,359.3,67.7,14.3,8.6,1.5,4.5,17.1,17.9,837.0,837.2,837.0,-157.9,0.0,0.0,837.2,False,,Scrambled
1011154,12,20002530,1,2023,Isaac Okoro,CLE,SG,8,20000012,2023-01-02T05:12:02,37,462.4,834,49,78.9,178.2,53.0,59.4,58.6,95.7,73.2,20.3,82.5,29.4,45.4,55.0,98.8,23.9,75.3,99.3,5.0,12.5,10.1,35.9,27.5,17.9,25.1,81.3,223.7,202.4,66.1,12.3,8.3,2.4,2.9,13.2,14.7,507.8,490.1,507.8,7.2,0.0,0.0,490.1,False,,Scrambled
1010879,3,20002531,1,2023,Onyeka Okongwu,ATL,C,8,20000003,2023-01-02T05:12:02,35,881.7,956,33,153.1,245.2,74.6,74.6,153.1,241.6,75.8,0.0,4.3,0.0,73.0,99.3,87.9,110.0,184.2,294.2,14.4,25.5,19.8,35.9,23.9,43.1,38.3,131.6,379.1,288.9,78.5,24.2,7.3,1.7,5.5,14.0,17.3,948.7,924.5,948.7,-59.8,7.2,0.0,924.5,False,,Scrambled
1011005,14,20002532,1,2023,Killian Hayes,DET,PG,24,20000014,2023-01-02T05:12:02,37,958.7,1128,24,160.3,421.0,45.6,52.4,112.4,272.7,49.3,47.8,148.3,38.6,34.7,43.1,96.4,19.1,110.0,129.2,2.6,13.2,9.0,234.4,46.6,16.7,77.7,131.6,403.1,439.9,54.8,15.6,36.9,2.9,1.9,18.0,23.3,1022.1,1031.6,1022.1,-272.7,2.9,0.0,1031.6,False,,Scrambled
1011125,6,20002533,1,2023,Obi Toppin,NY,PF,0,20000006,2023-01-02T05:12:02,25,424.3,512,25,86.1,204.5,50.4,62.2,45.4,88.5,61.5,40.7,116.0,42.0,16.7,20.3,98.6,16.7,95.7,112.4,4.9,24.1,14.0,31.1,12.0,7.2,22.7,33.5,229.6,213.5,64.3,18.2,10.6,1.6,1.6,11.5,23.4,442.3,461.7,442.3,7.2,0.0,0.0,461.7,False,,Scrambled
1010915,1,20002534,1,2023,Deni Avdija,WAS,SF,29,20000001,2023-01-02T05:12:02,36,890.1,1122,22,130.4,305.0,51.1,59.1,90.9,173.4,62.7,39.5,131.6,35.9,57.4,73.0,94.1,40.7,205.7,246.4,5.9,23.5,14.5,117.2,35.9,27.5,65.8,130.4,357.6,337.1,63.4,15.6,16.6,2.2,3.0,19.5,18.8,953.5,964.0,953.5,-35.9,7.2,0.0,964.0,False,,Scrambled
1011034,13,20002535,1,2023,Jalen Smith,IND,PF,27,20000013,2023-01-02T05:12:02,36,870.9,886,43,160.3,355.2,53.9,61.2,117.2,200.9,69.7,43.1,154.3,33.4,65.8,84.9,92.7,71.8,192.6,264.3,10.8,28.2,19.6,43.1,15.5,41.9,55.0,92.1,429.4,392.6,65.4,21.7,10.2,1.2,6.0,14.7,25.5,928.3,942.1,928.3,-67.0,7.2,0.0,942.1,False,,Scrambled
1010800,24,20002536,1,2023,Devin Vassell,SA,SG,23,20000024,2023-01-02T05:12:02,28,1059.8,1052,56,240.4,538.2,53.5,63.7,145.9,303.8,57.4,94.5,234.4,48.2,81.3,101.7,95.7,8.6,128.0,135.1,1.0,17.0,10.3,120.8,41.9,14.4,52.6,50.2,656.6,582.9,67.3,25.8,20.9,2.7,1.7,11.8,30.1,1116.0,1140.1,1116.0,-234.4,0.0,0.0,1140.1,False,,Scrambled
1010892,13,20002537,1,2023,Tyrese Haliburton,IND,PG,35,20000013,2023-01-02T05:12:02,35,1781.2,1398,57,312.2,643.4,58.0,70.1,183.0,327.7,66.7,129.2,315.7,48.9,119.6,136.3,104.9,28.7,131.6,160.3,3.3,12.2,9.0,427.0,73.0,17.9,106.4,45.4,873.1,703.4,74.3,35.7,57.4,3.6,1.6,15.7,29.3,1872.1,1941.1,1872.1,10.0,22.7,0.0,1941.1,False,,Scrambled
1011056,23,20002538,1,2023,Kira Lewis Jr.,NO,PG,0,20000023,2023-01-02T05:12:02,2,20.2,26,50,5.7,13.2,43.5,43.5,4.3,11.4,44.8,1.4,4.3,39.8,2.9,2.9,119.6,0.0,2.9,2.9,0.0,11.8,7.1,1.4,1.4,0.0,0.0,5.7,13.2,14.2,54.8,13.9,9.0,3.0,0.0,0.0,26.5,21.4,20.9,21.4,12.0,0.0,0.0,20.9,False,,Scrambled
1010780,13,20002539,1,2023,Aaron Nesmith,IND,SF,20,20000013,2023-01-02T05:12:02,32,656.6,874,3,128.0,291.8,52.5,64.7,69.4,132.8,62.6,58.6,159.1,44.0,47.8,53.8,106.3,28.7,108.8,137.5,5.2,16.1,10.3,47.8,26.3,20.3,35.9,124.4,362.4,315.5,68.7,16.8,11.0,2.0,2.9,12.2,20.3,703.2,712.5,703.2,4.3,1.4,0.0,712.5,False,,Scrambled
1010964,5,20002540,1,2023,Cole Anthony,ORL,PG,3,20000005,2023-01-02T05:12:02,19,582.7,596,38,102.9,234.4,52.5,59.8,73.0,148.3,58.8,29.9,86.1,41.5,57.4,63.4,108.4,10.8,92.1,102.9,2.9,20.8,11.7,100.5,19.1,10.0,39.5,75.3,293.0,262.3,66.7,22.1,31.0,2.2,1.9,15.6,26.3,610.2,624.3,610.2,-22.7,1.4,0.0,624.3,False,,Scrambled
1011037,14,20002541,1,2023,Isaiah Stewart,DET,C,32,20000014,2023-01-02T05:12:02,32,912.4,1079,48,153.1,331.3,55.3,65.7,94.5,171.0,66.0,58.6,160.3,43.8,81.3,108.8,89.3,83.7,217.7,301.4,11.9,27.4,18.4,44.3,16.7,27.5,50.2,101.7,446.1,379.2,70.3,19.9,8.7,1.1,3.2,14.0,20.2,956.7,999.9,956.7,-132.8,12.0,0.0,999.9,False,,Scrambled
1010785,18,20002542,1,2023,Aleksej Pokuševski,OKC,PF,25,20000018,2023-01-02T05:12:02,31,759.9,810,32,128.0,290.6,52.6,62.1,82.5,169.8,58.1,45.4,120.8,45.0,25.1,39.5,76.1,53.8,134.0,187.8,9.8,21.2,14.6,74.2,23.9,49.0,49.0,68.2,326.5,308.0,63.4,20.5,15.3,2.0,7.7,16.4,22.0,832.9,822.0,832.9,-223.7,4.3,0.0,822.0,False,,Scrambled
1010970,25,20002543,1,2023,Josh Green,DAL,SG,1,20000025,2023-01-02T05:12:02,25,380.2,606,7,71.8,123.2,69.7,83.6,43.1,58.6,87.9,28.7,64.6,53.1,38.3,53.8,85.0,26.3,41.9,68.2,7.3,11.8,9.5,34.7,27.5,1.4,21.5,74.2,210.5,146.9,85.5,17.9,11.8,3.3,0.2,15.3,15.1,408.9,408.7,408.9,105.2,0.0,0.0,408.7,False,,Scrambled
1011087,14,20002544,1,2023,Saddiq Bey,DET,SF,19,20000014,2023-01-02T05:12:02,35,927.7,1178,19,185.4,462.9,48.0,57.2,113.6,239.2,56.8,71.8,223.7,38.4,138.7,165.0,100.6,39.5,135.1,174.6,5.1,15.6,11.7,63.4,35.9,8.6,44.3,65.8,581.3,535.5,64.9,19.4,11.7,2.1,0.8,10.9,25.0,970.8,996.3,970.8,-117.2,1.4,0.0,996.3,False,,Scrambled
1010862,10,20002545,1,2023,Precious Achiuwa,TOR,PF,0,20000010,2023-01-02T05:12:02,12,278.4,292,57,43.1,110.0,46.8,49.4,37.1,76.5,57.9,7.2,33.5,21.4,33.5,39.5,101.4,28.7,71.8,100.5,12.5,35.9,23.4,19.1,2.9,10.0,17.9,22.7,125.6,127.4,59.0,19.5,11.3,0.6,4.1,14.8,25.4,289.2,299.0,289.2,-12.0,2.9,0.0,299.0,False,,Scrambled
1010141,7,20002546,1,2023,Tyrese Maxey,PHI,PG,15,20000007,2023-01-02T05:12:02,16,625.6,675,33,155.5,338.5,54.9,64.2,102.9,212.9,57.8,52.6,125.6,50.1,57.4,77.7,88.3,8.6,56.2,63.4,1.8,11.4,7.8,80.1,17.9,5.7,37.1,43.1,421.0,372.7,67.6,23.9,24.0,1.9,0.9,10.8,32.6,648.4,673.6,648.4,29.9,0.0,0.0,673.6,False,,Scrambled
1011104,20,20002547,1,2023,Zeke Nnaji,DEN,C,2,20000020,2023-01-02T05:12:02,25,194.4,328,11,50.2,84.9,70.8,74.2,46.6,65.8,84.8,4.3,19.1,22.5,16.7,21.5,93.0,28.7,19.1,47.8,12.5,9.6,10.2,7.2,5.7,7.2,14.4,50.2,120.8,94.4,76.4,15.7,3.5,1.0,2.4,15.8,17.3,205.1,205.7,205.1,-64.6,0.0,0.0,205.7,False,,Scrambled
1010837,17,20002548,1,2023,Leandro Bolmaro,UTA,SF,0,20000017,2023-01-02T05:12:02,10,24.9,69,3,4.3,19.1,22.5,22.5,4.3,15.5,27.6,0.0,4.3,0.0,0.0,0.0,0.0,4.3,1.4,5.7,8.1,2.7,5.4,8.6,4.3,1.4,10.0,10.0,8.6,19.1,22.5,-4.3,15.1,3.6,2.0,36.4,20.0,29.7,29.3,29.7,0.0,0.0,0.0,29.3,False,,Scrambled
1011015,5,20002549,1,2023,R.J. Hampton,ORL,PG,0,20000005,2023-01-02T05:12:02,25,298.4,403,11,55.0,128.0,51.4,60.4,34.7,69.4,59.8,20.3,58.6,41.5,33.5,39.5,101.4,10.8,31.1,41.9,4.4,10.4,8.4,39.5,19.1,5.7,22.7,23.9,163.9,145.3,67.5,18.4,17.1,3.3,1.6,16.2,21.7,322.3,322.0,322.3,-63.4,0.0,0.0,322.0,False,,Scrambled
1011128,6,20002550,1,2023,Immanuel Quickley,NY,PG,4,20000006,2023-01-02T05:12:02,37,995.9,1128,69,178.2,442.5,48.2,57.5,107.6,229.6,56.1,70.6,212.9,39.6,90.9,107.6,100.9,27.5,147.1,174.6,3.7,16.8,11.8,149.5,45.4,7.2,58.6,89.7,517.9,489.9,63.3,20.1,22.9,2.8,0.7,12.8,24.6,1047.3,1072.8,1047.3,141.1,2.9,0.0,1072.8,False,,Scrambled
1010126,9,20002551,1,2023,Payton Pritchard,BOS,PG,1,20000009,2023-01-02T05:12:02,23,193.9,273,33,40.7,102.9,47.2,58.4,20.3,41.9,58.1,20.3,61.0,39.8,11.4,14.4,79.8,13.2,20.3,33.5,7.7,11.6,9.7,29.9,8.6,1.4,19.1,11.4,111.2,109.2,60.8,15.5,18.2,1.8,0.5,17.8,24.5,202.2,215.3,202.2,-17.9,0.0,0.0,215.3,False,,Scrambled
1010994,17,20002552,1,2023,Udoka Azubuike,UTA,C,0,20000017,2023-01-02T05:12:02,15,87.2,74,66,14.4,16.7,102.5,102.5,14.4,16.7,102.5,0.0,0.0,0.0,2.9,8.6,39.8,12.0,20.3,32.3,20.8,36.2,28.4,7.2,2.9,4.3,4.3,7.2,31.1,19.9,94.2,33.4,13.9,2.2,5.6,18.3,15.7,93.2,90.6,93.2,-6.0,0.0,0.0,90.6,False,,Scrambled
1011152,16,20002553,1,2023,Jaden McDaniels,MIN,PF,34,20000016,2023-01-02T05:12:02,34,857.5,1245,7,180.6,348.0,62.1,69.8,135.1,224.8,71.9,45.4,123.2,44.1,47.8,62.2,92.0,52.6,96.9,149.5,6.9,11.9,9.5,69.4,44.3,45.4,59.8,143.5,454.5,375.4,72.4,16.9,10.8,2.4,4.8,16.4,17.8,947.2,917.6,947.2,41.9,0.0,0.0,917.6,False,,Scrambled
1010882,10,20002554,1,2023,Malachi Flynn,TOR,PG,1,20000010,2023-01-02T05:12:02,24,329.4,457,14,68.2,173.4,47.0,61.0,28.7,78.9,43.5,39.5,94.5,50.0,14.4,17.9,95.7,12.0,38.3,50.2,4.0,12.3,9.0,43.1,12.0,4.3,16.7,44.3,190.2,181.3,62.8,15.8,16.3,1.9,1.1,10.1,22.2,344.9,360.0,344.9,-16.7,0.0,0.0,360.0,False,,Scrambled
1011048,21,20002555,1,2023,Desmond Bane,MEM,SG,17,20000021,2023-01-02T05:12:02,17,666.5,640,20,145.9,338.5,51.5,62.6,83.7,178.2,56.2,62.2,160.3,46.4,88.5,95.7,110.6,10.8,83.7,94.5,2.5,16.1,11.0,75.3,13.2,7.2,40.7,55.0,442.5,380.6,69.6,26.7,21.2,1.4,1.2,11.5,32.4,685.7,722.7,685.7,99.3,0.0,0.0,722.7,False,,Scrambled
1010914,1,20002557,1,2023,Vernon Carey Jr.,WAS,PF,0,20000001,2023-01-02T05:12:02,5,12.3,12,63,1.4,4.3,39.8,39.8,1.4,4.3,39.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.3,5.7,12.6,35.4,24.3,1.4,1.4,1.4,2.9,2.9,2.9,4.3,39.8,10.0,14.1,6.4,11.2,47.8,24.0,14.7,13.8,14.7,-14.4,0.0,0.0,13.8,False,,Scrambled
1010801,2,20002559,1,2023,Théo Maledon,CHA,PG,1,20000002,2023-01-02T05:12:02,35,542.7,672,23,74.2,181.8,48.8,56.7,50.2,107.6,55.9,23.9,74.2,38.6,58.6,67.0,104.6,10.8,89.7,100.5,2.3,17.9,11.4,102.9,32.3,8.6,41.9,43.1,230.8,211.3,65.4,18.3,24.7,3.3,1.4,19.8,18.8,582.2,580.7,582.2,-114.8,0.0,0.0,580.7,False,,Scrambled
1010935,21,20002560,1,2023,Xavier Tillman Sr.,MEM,C,0,20000021,2023-01-02T05:12:02,20,195.9,226,65,40.7,63.4,76.8,81.2,37.1,55.0,80.6,4.3,10.0,51.3,8.6,19.1,44.8,25.1,27.5,52.6,14.0,14.9,14.4,11.4,11.4,10.0,11.4,21.5,92.1,71.8,76.8,24.0,8.4,2.9,4.8,14.1,17.7,213.8,205.1,213.8,-31.1,0.0,0.0,205.1,False,,Scrambled
